question,workflow,tools
可以帮我拆解这个项目的执行步骤,AGENT_TASK,SEARCH_CONVERSATION_KNOWLEDGE|SEARCH_GLOBAL_KNOWLEDGE
把明天的会议和学习任务排进日程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请帮我把明天的会议和学习任务排进日程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦把明天的会议和学习任务排进日程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我把明天的会议和学习任务排进日程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请把明天的会议和学习任务排进日程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
为我制定一份英语六级备考计划,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE
请帮我为我制定一份英语六级备考计划,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE
麻烦为我制定一份英语六级备考计划,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE
帮我为我制定一份英语六级备考计划,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE
请为我制定一份英语六级备考计划,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE
安排今晚两小时的高效复习流程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请帮我安排今晚两小时的高效复习流程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦安排今晚两小时的高效复习流程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我安排今晚两小时的高效复习流程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请安排今晚两小时的高效复习流程,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
根据截止日期整理任务清单,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请根据截止日期整理任务清单,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦根据截止日期整理任务清单,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我根据截止日期整理任务清单,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
能不能根据截止日期整理任务清单,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我判断明天下午有没有空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
请帮我判断明天下午有没有空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
麻烦帮我判断明天下午有没有空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
能不能帮我判断明天下午有没有空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
可以帮我判断明天下午有没有空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
规划一下这周每天复习什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请问规划一下这周每天复习什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
我想知道规划一下这周每天复习什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我规划一下这周每天复习什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我规划一下这周每天复习什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
按优先级整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请问按优先级整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
我想知道按优先级整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我按优先级整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我按优先级整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我安排考试周的学习节奏,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
请帮我安排考试周的学习节奏,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
麻烦帮我安排考试周的学习节奏,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
能不能帮我安排考试周的学习节奏,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
可以帮我安排考试周的学习节奏,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
看看今天还有哪些任务没完成,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
请问看看今天还有哪些任务没完成,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
我想知道看看今天还有哪些任务没完成,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
麻烦告诉我看看今天还有哪些任务没完成,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
能不能告诉我看看今天还有哪些任务没完成,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
总结我刚刚上传的文件,FILE_QA,SEARCH_FILE_CONTENT
请问总结我刚刚上传的文件,FILE_QA,SEARCH_FILE_CONTENT
我想知道总结我刚刚上传的文件,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我总结我刚刚上传的文件,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我总结我刚刚上传的文件,FILE_QA,SEARCH_FILE_CONTENT
这个文档主要讲了什么,FILE_QA,SEARCH_FILE_CONTENT
请问这个文档主要讲了什么,FILE_QA,SEARCH_FILE_CONTENT
我想知道这个文档主要讲了什么,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我这个文档主要讲了什么,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我这个文档主要讲了什么,FILE_QA,SEARCH_FILE_CONTENT
我上传的课程表里周三有什么课,FILE_QA,SEARCH_FILE_CONTENT
请问我上传的课程表里周三有什么课,FILE_QA,SEARCH_FILE_CONTENT
我想知道我上传的课程表里周三有什么课,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我我上传的课程表里周三有什么课,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我我上传的课程表里周三有什么课,FILE_QA,SEARCH_FILE_CONTENT
根据上传文件回答问题,FILE_QA,SEARCH_FILE_CONTENT
请根据上传文件回答问题,FILE_QA,SEARCH_FILE_CONTENT
麻烦根据上传文件回答问题,FILE_QA,SEARCH_FILE_CONTENT
帮我根据上传文件回答问题,FILE_QA,SEARCH_FILE_CONTENT
能不能根据上传文件回答问题,FILE_QA,SEARCH_FILE_CONTENT
文件里有没有提到考试,FILE_QA,SEARCH_FILE_CONTENT
请问文件里有没有提到考试,FILE_QA,SEARCH_FILE_CONTENT
我想知道文件里有没有提到考试,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我文件里有没有提到考试,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我文件里有没有提到考试,FILE_QA,SEARCH_FILE_CONTENT
帮我提取上传文件中的重点,FILE_QA,SEARCH_FILE_CONTENT
请帮我提取上传文件中的重点,FILE_QA,SEARCH_FILE_CONTENT
麻烦帮我提取上传文件中的重点,FILE_QA,SEARCH_FILE_CONTENT
能不能帮我提取上传文件中的重点,FILE_QA,SEARCH_FILE_CONTENT
可以帮我提取上传文件中的重点,FILE_QA,SEARCH_FILE_CONTENT
概括这份课程资料的重点,FILE_QA,SEARCH_FILE_CONTENT
请问概括这份课程资料的重点,FILE_QA,SEARCH_FILE_CONTENT
我想知道概括这份课程资料的重点,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我概括这份课程资料的重点,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我概括这份课程资料的重点,FILE_QA,SEARCH_FILE_CONTENT
从上传文件中提取关键知识点,FILE_QA,SEARCH_FILE_CONTENT
请帮我从上传文件中提取关键知识点,FILE_QA,SEARCH_FILE_CONTENT
麻烦从上传文件中提取关键知识点,FILE_QA,SEARCH_FILE_CONTENT
帮我从上传文件中提取关键知识点,FILE_QA,SEARCH_FILE_CONTENT
请从上传文件中提取关键知识点,FILE_QA,SEARCH_FILE_CONTENT
分析一下我上传的实验报告,FILE_QA,SEARCH_FILE_CONTENT
请问分析一下我上传的实验报告,FILE_QA,SEARCH_FILE_CONTENT
我想知道分析一下我上传的实验报告,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我分析一下我上传的实验报告,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我分析一下我上传的实验报告,FILE_QA,SEARCH_FILE_CONTENT
根据刚才上传的课程表回答,FILE_QA,SEARCH_FILE_CONTENT
请根据刚才上传的课程表回答,FILE_QA,SEARCH_FILE_CONTENT
麻烦根据刚才上传的课程表回答,FILE_QA,SEARCH_FILE_CONTENT
帮我根据刚才上传的课程表回答,FILE_QA,SEARCH_FILE_CONTENT
能不能根据刚才上传的课程表回答,FILE_QA,SEARCH_FILE_CONTENT
这份 PDF 里有哪些重要结论,FILE_QA,SEARCH_FILE_CONTENT
请问这份 PDF 里有哪些重要结论,FILE_QA,SEARCH_FILE_CONTENT
我想知道这份 PDF 里有哪些重要结论,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我这份 PDF 里有哪些重要结论,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我这份 PDF 里有哪些重要结论,FILE_QA,SEARCH_FILE_CONTENT
整理上传文档中的待办事项,FILE_QA,SEARCH_FILE_CONTENT
请问整理上传文档中的待办事项,FILE_QA,SEARCH_FILE_CONTENT
我想知道整理上传文档中的待办事项,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我整理上传文档中的待办事项,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我整理上传文档中的待办事项,FILE_QA,SEARCH_FILE_CONTENT
从这份附件中找出时间和地点,FILE_QA,SEARCH_FILE_CONTENT
请帮我从这份附件中找出时间和地点,FILE_QA,SEARCH_FILE_CONTENT
麻烦从这份附件中找出时间和地点,FILE_QA,SEARCH_FILE_CONTENT
帮我从这份附件中找出时间和地点,FILE_QA,SEARCH_FILE_CONTENT
请从这份附件中找出时间和地点,FILE_QA,SEARCH_FILE_CONTENT
根据上传的论文说明研究方法,FILE_QA,SEARCH_FILE_CONTENT
请根据上传的论文说明研究方法,FILE_QA,SEARCH_FILE_CONTENT
麻烦根据上传的论文说明研究方法,FILE_QA,SEARCH_FILE_CONTENT
帮我根据上传的论文说明研究方法,FILE_QA,SEARCH_FILE_CONTENT
能不能根据上传的论文说明研究方法,FILE_QA,SEARCH_FILE_CONTENT
检查这个文件里是否包含报名要求,FILE_QA,SEARCH_FILE_CONTENT
请问检查这个文件里是否包含报名要求,FILE_QA,SEARCH_FILE_CONTENT
我想知道检查这个文件里是否包含报名要求,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我检查这个文件里是否包含报名要求,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我检查这个文件里是否包含报名要求,FILE_QA,SEARCH_FILE_CONTENT
把我上传的会议记录整理成摘要,FILE_QA,SEARCH_FILE_CONTENT
请帮我把我上传的会议记录整理成摘要,FILE_QA,SEARCH_FILE_CONTENT
麻烦把我上传的会议记录整理成摘要,FILE_QA,SEARCH_FILE_CONTENT
帮我把我上传的会议记录整理成摘要,FILE_QA,SEARCH_FILE_CONTENT
请把我上传的会议记录整理成摘要,FILE_QA,SEARCH_FILE_CONTENT
这个文件中老师布置了什么作业,FILE_QA,SEARCH_FILE_CONTENT
请问这个文件中老师布置了什么作业,FILE_QA,SEARCH_FILE_CONTENT
我想知道这个文件中老师布置了什么作业,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我这个文件中老师布置了什么作业,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我这个文件中老师布置了什么作业,FILE_QA,SEARCH_FILE_CONTENT
刚上传的图片里有什么信息,FILE_QA,SEARCH_FILE_CONTENT
请问刚上传的图片里有什么信息,FILE_QA,SEARCH_FILE_CONTENT
我想知道刚上传的图片里有什么信息,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我刚上传的图片里有什么信息,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我刚上传的图片里有什么信息,FILE_QA,SEARCH_FILE_CONTENT
帮我看一下这份表格,FILE_QA,SEARCH_FILE_CONTENT
请帮我看一下这份表格,FILE_QA,SEARCH_FILE_CONTENT
麻烦帮我看一下这份表格,FILE_QA,SEARCH_FILE_CONTENT
能不能帮我看一下这份表格,FILE_QA,SEARCH_FILE_CONTENT
可以帮我看一下这份表格,FILE_QA,SEARCH_FILE_CONTENT
提取附件里的截止日期,FILE_QA,SEARCH_FILE_CONTENT
请问提取附件里的截止日期,FILE_QA,SEARCH_FILE_CONTENT
我想知道提取附件里的截止日期,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我提取附件里的截止日期,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我提取附件里的截止日期,FILE_QA,SEARCH_FILE_CONTENT
根据这份材料生成复习提纲,FILE_QA,SEARCH_FILE_CONTENT
请根据这份材料生成复习提纲,FILE_QA,SEARCH_FILE_CONTENT
麻烦根据这份材料生成复习提纲,FILE_QA,SEARCH_FILE_CONTENT
帮我根据这份材料生成复习提纲,FILE_QA,SEARCH_FILE_CONTENT
能不能根据这份材料生成复习提纲,FILE_QA,SEARCH_FILE_CONTENT
这个课件讲了哪些概念,FILE_QA,SEARCH_FILE_CONTENT
请问这个课件讲了哪些概念,FILE_QA,SEARCH_FILE_CONTENT
我想知道这个课件讲了哪些概念,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我这个课件讲了哪些概念,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我这个课件讲了哪些概念,FILE_QA,SEARCH_FILE_CONTENT
上传文件里有没有提到地点,FILE_QA,SEARCH_FILE_CONTENT
请问上传文件里有没有提到地点,FILE_QA,SEARCH_FILE_CONTENT
我想知道上传文件里有没有提到地点,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我上传文件里有没有提到地点,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我上传文件里有没有提到地点,FILE_QA,SEARCH_FILE_CONTENT
这份资料适合怎么复习,FILE_QA,SEARCH_FILE_CONTENT
请问这份资料适合怎么复习,FILE_QA,SEARCH_FILE_CONTENT
我想知道这份资料适合怎么复习,FILE_QA,SEARCH_FILE_CONTENT
麻烦告诉我这份资料适合怎么复习,FILE_QA,SEARCH_FILE_CONTENT
能不能告诉我这份资料适合怎么复习,FILE_QA,SEARCH_FILE_CONTENT
帮我检查文档中的报名流程,FILE_QA,SEARCH_FILE_CONTENT
请帮我检查文档中的报名流程,FILE_QA,SEARCH_FILE_CONTENT
麻烦帮我检查文档中的报名流程,FILE_QA,SEARCH_FILE_CONTENT
能不能帮我检查文档中的报名流程,FILE_QA,SEARCH_FILE_CONTENT
可以帮我检查文档中的报名流程,FILE_QA,SEARCH_FILE_CONTENT
查询我的全局知识库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查询我的全局知识库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查询我的全局知识库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查询我的全局知识库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查询我的全局知识库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
看看我之前上传过什么资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问看看我之前上传过什么资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道看看我之前上传过什么资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我看看我之前上传过什么资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我看看我之前上传过什么资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
从我的个人知识库里找操作系统资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请帮我从我的个人知识库里找操作系统资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦从我的个人知识库里找操作系统资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
帮我从我的个人知识库里找操作系统资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请从我的个人知识库里找操作系统资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我保存过哪些课程表,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问我保存过哪些课程表,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道我保存过哪些课程表,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我我保存过哪些课程表,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我我保存过哪些课程表,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查询我之前导入的文件内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查询我之前导入的文件内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查询我之前导入的文件内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查询我之前导入的文件内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查询我之前导入的文件内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
从我的知识库里找复习内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请帮我从我的知识库里找复习内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦从我的知识库里找复习内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
帮我从我的知识库里找复习内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请从我的知识库里找复习内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查找我之前保存的待办事项,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查找我之前保存的待办事项,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查找我之前保存的待办事项,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查找我之前保存的待办事项,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查找我之前保存的待办事项,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
看看我的全局资料里有没有考试安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问看看我的全局资料里有没有考试安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道看看我的全局资料里有没有考试安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我看看我的全局资料里有没有考试安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我看看我的全局资料里有没有考试安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
搜索我的个人数据库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问搜索我的个人数据库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道搜索我的个人数据库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我搜索我的个人数据库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我搜索我的个人数据库,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查询我上传过的课程资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查询我上传过的课程资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查询我上传过的课程资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查询我上传过的课程资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查询我上传过的课程资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查一下我保存的项目笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查一下我保存的项目笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查一下我保存的项目笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查一下我保存的项目笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查一下我保存的项目笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
从我的历史资料里找报名信息,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请帮我从我的历史资料里找报名信息,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦从我的历史资料里找报名信息,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
帮我从我的历史资料里找报名信息,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请从我的历史资料里找报名信息,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
检索我的个人文档中关于实习的内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问检索我的个人文档中关于实习的内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道检索我的个人文档中关于实习的内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我检索我的个人文档中关于实习的内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我检索我的个人文档中关于实习的内容,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
看看我之前记录的会议纪要,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问看看我之前记录的会议纪要,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道看看我之前记录的会议纪要,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我看看我之前记录的会议纪要,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我看看我之前记录的会议纪要,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
在我的长期知识库里找论文选题,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问在我的长期知识库里找论文选题,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道在我的长期知识库里找论文选题,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我在我的长期知识库里找论文选题,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我在我的长期知识库里找论文选题,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查询我的历史导入资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查询我的历史导入资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查询我的历史导入资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查询我的历史导入资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查询我的历史导入资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我以前保存过校医院信息吗,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问我以前保存过校医院信息吗,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道我以前保存过校医院信息吗,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我我以前保存过校医院信息吗,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我我以前保存过校医院信息吗,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
从我的资料里找数据库笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请帮我从我的资料里找数据库笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦从我的资料里找数据库笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
帮我从我的资料里找数据库笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请从我的资料里找数据库笔记,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
查看我的个人知识库课程安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问查看我的个人知识库课程安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我想知道查看我的个人知识库课程安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦告诉我查看我的个人知识库课程安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能告诉我查看我的个人知识库课程安排,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
帮我搜一下以前导入的复习资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请帮我搜一下以前导入的复习资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
麻烦帮我搜一下以前导入的复习资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
能不能帮我搜一下以前导入的复习资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
可以帮我搜一下以前导入的复习资料,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
我之前收藏过哪些回答,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
请问我之前收藏过哪些回答,USER_KNOWLEDGE_QA,SEARCH_GLOBAL_KNOWLEDGE
